title,url,category
"
                                Devia Glitter shockproof soft case for iPhone 12 (5.4) - Gold                            ",https://2b.com.eg/en/devia-glitter-shockproof-soft-case-for-iphone-12-5-4-gold.html,Accessories
"
                                Devia Glitter shockproof soft case for iPhone 12 (5.4) - Blue                            ",https://2b.com.eg/en/devia-glitter-shockproof-soft-case-for-for-iphone-12-5-4-blue.html,Accessories
"
                                Devia Glitter shockproof soft case for iPhone 12 Max & iPhone 12 Pro (6.1) - Black                            ",https://2b.com.eg/en/devia-glitter-shockproof-soft-case-for-iphone-12-max-iphone-12-pro-6-1-12-5-4-black.html,Accessories
"
                                Devia Glitter shockproof soft case for iPhone 12 Max & iPhone 12 Pro (6.1) - Gold                            ",https://2b.com.eg/en/devia-glitter-shockproof-soft-case-for-iphone-12-max-iphone-12-pro-6-1-12-5-4-gold.html,Accessories
"
                                Devia Glitter shockproof soft case for iPhone 12 Pro Max  (6.7) - Black                            ",https://2b.com.eg/en/devia-glitter-shockproof-soft-case-for-iphone12-pro-max-6-7-black.html,Accessories
"
                                Devia Real Series Privacy Twice-Tempered Glass for iPhone 12 (5.4) - Black                            ",https://2b.com.eg/en/devia-real-series-privacy-twice-tempered-glass-for-iphone-12-5-4-black.html,Accessories
"
                                Devia Vanguard shockproof case for iPhone12 (5.4) - Black                            ",https://2b.com.eg/en/devia-vanguard-shockproof-case-for-iphone12-5-4-black.html,Accessories
"
                                Devia Vanguard shockproof case for iPhone 12 Max & iPhone 12 Pro (6.1) - Black                            ",https://2b.com.eg/en/devia-vanguard-shockproof-case-iphone-12-max-iphone-12-pro-6-1-black.html,Accessories
"
                                Devia Vanguard shockproof case for iPhone12 pro max (6.7) - Black                            ",https://2b.com.eg/en/devia-vanguard-shockproof-case-iphone12-pro-max-6-7-black.html,Accessories
"
                                Devia Skyfall shockproof case for iPhone 12 Max & iPhone 12 Pro (6.1) - white                            ",https://2b.com.eg/en/devia-skyfall-shockproof-case-for-iphone-12-max-iphone-12-pro-6-1-white.html,Accessories
"
                                Devia Skyfall shockproof case for iPhone 12 pro max (6.7) - white                            ",https://2b.com.eg/en/devia-skyfall-shockproof-case-for-iphone12-pro-max-6-7-white.html,Accessories
"
                                Devia Naked Back Cover for iPhone 12 (5.4) - Clear                            ",https://2b.com.eg/en/devia-naked-back-cover-for-iphone-12-5-4-clear.html,Accessories
"
                                Devia Skyfall shockproof case for iPhone 12 (5.4) - Black                            ",https://2b.com.eg/en/devia-skyfall-shockproof-case-for-iphone-12-5-4-black.html,Accessories
"
                                Devia Skyfall shockproof case for iPhone 12  Max & iPhone 12 Pro (6.1) - Black                            ",https://2b.com.eg/en/devia-skyfall-shockproof-case-for-iphone-12-max-iphone-12-pro-6-1-black.html,Accessories
"
                                Beecaro GF701 Portable Outdoor Smart Bluetooth Speaker with Bluetooth Wireless                            ",https://2b.com.eg/en/beecaro-gf701-portable-outdoor-smart-bluetooth-speaker-with-bluetooth-wireless.html,Accessories
"
                                2B (CV177) Cable USB Type A Reversible Plug To Micro 5Pin 1M - Black                            ",https://2b.com.eg/en/2b-cv177-cable-usb-type-a-reversible-plug-to-micro-5pin-1m-black.html,Accessories
"
                                Etrain (HP61W) Feather light Comfort Wired Earphone - White                            ",https://2b.com.eg/en/etrain-hp61w-feather-light-comfort-wired-earphone-white.html,Accessories
"
                                L'avvento Discovery Laptop Backpack fit up to 15.6” Laptops ,Padded Tablet and iPad Compartment - Brown + Free 5 Face Masks (FM001)                            ",https://2b.com.eg/en/l-avvento-bg56n-discovery-laptop-backpack-fit-up-to-15-6-brown.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched and Embossed Lines for iPhone 12 Pro - Red                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-and-embossed-lines-for-iphone-12-pro-red.html,Accessories
"
                                Green Ultra Transparent TPU Watch Band with Case 42 / 44mm for Apple Watch 4 & 5 - Black                            ",https://2b.com.eg/en/green-ultra-transparent-tpu-watch-band-with-case-42-44mm-for-apple-watch-4-5-black.html,Accessories
"
                                Green Ultra Transparent TPU Watch Band with Case 42 / 44mm for Apple Watch 4 & 5 - Orange                            ",https://2b.com.eg/en/green-ultra-transparent-tpu-watch-band-with-case-42-44mm-for-apple-watch-4-5-orange.html,Accessories
"
                                Green Ultra Transparent TPU Watch Band with Case 42 / 44mm for Apple Watch 4 & 5 - Rose Red                            ",https://2b.com.eg/en/green-ultra-transparent-tpu-watch-band-with-case-42-44mm-for-apple-watch-4-5-rose-red.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched and Embossed Lines for iPhone 12 - Red                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-and-embossed-lines-for-iphone-12-red.html,Accessories
"
                                Guess PC/TPU Marble Design Case for iPhone12 - White                            ",https://2b.com.eg/en/guess-pc-tpu-marble-design-case-for-iphone12-white.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched and Embossed Lines for iPhone 12 Pro Max - Dark Gray                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-and-embossed-lines-for-iphone-12-pro-max-dark-gray.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched and Embossed Lines for iPhone 12 Pro - Dark Gray                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-and-embossed-lines-for-iphone-12-pro-dark-gray.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched and Embossed Lines for iPhone 12 - Dark Gray                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-and-embossed-lines-for-iphone-12-dark-gray.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched Nylon Middle Stripe for iPhone 12 Pro - Black                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-nylon-middle-stripe-for-iphone-12-pro-black.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched Nylon Middle Stripe for iPhone 12 - Black                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-nylon-middle-stripe-for-iphone-12-black.html,Accessories
"
                                Ferrari Off Track Genuine Leather Hard Case with Contrasted Stitched Nylon Middle Stripe for iPhone 12 - Dark Gray                            ",https://2b.com.eg/en/ferrari-off-track-genuine-leather-hard-case-with-contrasted-stitched-nylon-middle-stripe-for-iphone-12-dark-gray.html,Accessories
"
                                Guess Liquid Glitter 4G Pattern Pink - Background Case for iPhone 12 Pro Max - Iridescent                            ",https://2b.com.eg/en/guess-liquid-glitter-4g-pattern-pink-background-case-for-iphone-12-pro-max-iridescent.html,Accessories
"
                                Guess Liquid Glitter 4G Pattern Pink - Background Case for iPhone 12 Pro - Iridescent                            ",https://2b.com.eg/en/guess-liquid-glitter-4g-pattern-pink-background-case-for-iphone-12-pro-iridescent.html,Accessories
"
                                Ferrari On Track Carbon PU Hard Case with Stripes and Metal Logo for iPhone 12 Pro - Black*Red                            ",https://2b.com.eg/en/ferrari-on-track-carbon-pu-hard-case-with-stripes-and-metal-logo-for-iphone-12-pro-black-red.html,Accessories
"
                                Ferrari On Track Carbon PU Hard Case with Stripes and Metal Logo for iPhone 12 - Black*Red                            ",https://2b.com.eg/en/ferrari-on-track-carbon-pu-hard-case-with-stripes-and-metal-logo-for-iphone-12-black-red.html,Accessories
"
                                Ferrari On Track Carbon PU Hard Case with Stripes and Metal Logo for iPhone 12 - Black*Yellow                            ",https://2b.com.eg/en/ferrari-on-track-carbon-pu-hard-case-with-stripes-and-metal-logo-for-iphone-12-black-yellow.html,Accessories
"
                                Guess 4G PU Contrast Hard Case for iPhone 12 - Gray                            ",https://2b.com.eg/en/guess-4g-pu-contrast-hard-case-for-iphone-12-grey.html,Accessories
"
                                Guess PC/TPU Denim Print Case for iPhone 12 Pro Max - Dark Blue                            ",https://2b.com.eg/en/guess-pc-tpu-denim-print-case-for-iphone-12-pro-max-dark-blue.html,Accessories
"
                                Guess PC/TPU Denim Print Case for iPhone 12 - Dark Blue                            ",https://2b.com.eg/en/guess-pc-tpu-denim-print-case-for-iphone-12-dark-blue.html,Accessories
"
                                Karl Lagerfeld Liquid Silicone Case Logo - Forever Karl for Apple iPhone 12 Pro Max - Black                            ",https://2b.com.eg/en/karl-lagerfeld-liquid-silicone-case-logo-forever-karl-for-apple-iphone-12-pro-max.html,Accessories
"
                                HP Gaming Mouse & Headset 2800                            ",https://2b.com.eg/en/hp-stereo-headset-h2800-hp-x220-backlit-gaming-mouse.html,Accessories
"
                                BMW M Collection PC/TPU Hard Case PU Leather Carbon Effect with Smooth PU Contrast Strip Metal Logo for iPhone 12 - Black                            ",https://2b.com.eg/en/bmw-m-collection-pc-tpu-hard-case-pu-leather-carbon-effect-with-smooth-pu-contrast-strip-metal-logo-for-iphone-12-black.html,Accessories
"
                                Fujifilm INSTAX Mini 70 Instant Film Camera - Gold                            ",https://2b.com.eg/en/instax-mini-70-instant-film-camera-gold.html,Accessories
"
                                Manhattan 179874 Single-sided on-ear USB Headset Wired - Black                            ",https://2b.com.eg/en/manhattan-179874-single-sided-on-ear-usb-headset-black.html,Accessories
"
                                HP OMEN Vector Essential Mouse - Black                            ",https://2b.com.eg/en/hp-omen-vector-essential-mouse-black.html,Accessories
"
                                Fujifilm Instax Film Mini - Single                            ",https://2b.com.eg/en/fujifilm-instax-film-mini-single.html,Accessories
"
                                Lenovo Legion K300 RGB Gaming Keyboard - Black                            ",https://2b.com.eg/en/lenovo-legion-k300-rgb-gaming-keyboard.html,Accessories
"
                                leather strap For Watch Samsung / Huawei 22mm - Black                            ",https://2b.com.eg/en/leather-strap-for-watch-samsung-huawei-22mm-black.html,Accessories
"
                                Honor CHOICE True Wireless Stereo Earbuds - White                            ",https://2b.com.eg/en/honor-choice-true-wireless-stereo-earbuds-white.html,Accessories
"
                                Nikon D5600 Camera with 18-55 lens kit - Black                            ",https://2b.com.eg/en/nikon-cam-d5600-24-megapixels-lens-af-p-18-vr-55.html,Accessories
"
                                Manhattan 153317  Audio Adapter USB-C Male to 3.5 mm Mic-in and Audio-Out Females - Black                            ",https://2b.com.eg/en/manhattan-153317-usb-c-audio-adapter-usb-c-male-to-3-5-mm-black.html,Accessories
"
                                Avantree TWS106 True Wireless Sports Bluetooth 5.0 Waterproof IPX7 Earbuds - Black                            ",https://2b.com.eg/en/avantree-tws106-true-wireless-sports-bluetooth-5-0-waterproof-ipx7-earbuds-black.html,Accessories
"
                                Logitech MK235 Wireless Keyboard and Mouse - Black                            ",https://2b.com.eg/en/logitech-mk235-wireless-keyboard-and-mouse-black.html,Accessories
"
                                Glass Screen Samsung Galaxy Watch / Gear S3 Araree Core H Plus TemperedGlass 46Mm - Clear                            ",https://2b.com.eg/en/glass-screen-samsung-galaxy-watch-gear-s3-araree-core-h-plus-tempered-glass-46mm-clear.html,Accessories
"
                                Huawei Watch GT2 Pro Classic - Nebula Gray                             ",https://2b.com.eg/en/huawei-watch-gt2-pro-classic-black.html,Accessories
"
                                Huawei Watch GT2 Pro Sport - Night Black                            ",https://2b.com.eg/en/huawei-watch-gt2-pro-sport-nebula-gray.html,Accessories
"
                                Ceramic Screen Protector For Huawei Y9A - Black                            ",https://2b.com.eg/en/ceramic-screen-protector-for-huawei-y9a-black.html,Accessories
"
                                2B (HP663) Business USB Headphones with Microphone - 1.5M - Black                            ",https://2b.com.eg/en/2b-hp663-business-usb-headphones-with-microphone-1-5m-black.html,Accessories
"
                                Devia Spider Gravity Car Air Vent Phone Holder                            ",https://2b.com.eg/en/devia-spider-gravity-car-air-vent-phone-holder.html,Accessories
"
                                Manhattan 421010 LCD Mini Cleaning Kit Alcohol-free, Includes Cleaning Solution, Brush, Microfiber Cloth, 60 ml (2 oz.)                            ",https://2b.com.eg/en/manhattan-421010-lcd-mini-cleaning-kit-alcohol-free-includes-cleaning-solution-brush-microfiber-cloth-60-ml-2-oz.html,Accessories
"
                                2B (CV165) 3RCA - dc3.5  Audio Video cable AUX terminal TO 3 terminals RCA 1.8 meter Normal                            ",https://2b.com.eg/en/2b-cv165-3rca-dc3-5-audio-video-cable-aux-terminal-to-3-terminals-rca-1-8-meter-normal.html,Accessories
"
                                Manhattan 421027 LCD Cleaning Kit Alcohol-free - Includes Cleaning Solution, Brush and Microfiber Cloth - 200 ml (6.75 oz.)                            ",https://2b.com.eg/en/manhattan-421027-lcd-cleaning-kit-alcohol-free-includes-cleaning-solution-brush-and-microfiber-cloth-200-ml-6-75-oz.html,Accessories
"
                                Manhattan 308458 High Speed HDMI Cable - HDMI Male to Male Shielded - 22.5M (75 ft.) - Black                            ",https://2b.com.eg/en/manhattan-308458-high-speed-hdmi-cable-hdmi-male-to-male-shielded-22-5-m-75-ft-black.html,Accessories
"
                                Manhattan 179607 In-Ear Sport Wired Headphones with Built-in Microphone - noise-isolating Earphone - Black                            ",https://2b.com.eg/en/manhattan-179607-in-ear-sport-wired-headphones-with-built-in-microphone-noise-isolating-earphone-black.html,Accessories
"
                                Devia EP057 Smart Series PD Power Bank 18W 10000mAh Two-way Fast Charge - White                            ",https://2b.com.eg/en/devia-ep057-smart-series-pd-power-bank-18w-10000mah-two-way-fast-charge18w-white.html,Accessories
"
                                Spirit of Gamer PRO-M4 USB Gaming mouse - Black                            ",https://2b.com.eg/en/spirit-of-gamer-pro-m4-usb-gaming-mouse.html,Accessories
"
                                Devia Phone Back Stick Bracket - Black                            ",https://2b.com.eg/en/devia-phone-back-stick-bracket-carbon-black.html,Accessories
"
                                Devia Phone Back Stick Bracket - Brown                            ",https://2b.com.eg/en/devia-phone-back-stick-bracket-brown.html,Accessories
"
                                2B (DC085) HyperLink - LAN cable one to one CAT-6E FLAT Copper - 10M                            ",https://2b.com.eg/en/2b-dc085-hyperlink-lan-cable-one-to-one-cat-6e-flat-copper-10m.html,Accessories
"
                                L'avvento (BG13N) Messenger Shoulder Bag up to 15.6"" - Cafe                            ",https://2b.com.eg/en/l-avvento-bg13n-messenger-shoulder-bag-up-to-15-6-cafe.html,Accessories
"
                                Back Cover with MagSafe Transparent for iPhone 12 Pro Max                            ",https://2b.com.eg/en/back-cover-with-magsafe-transparent-for-iphone-12-pro-max.html,Accessories
"
                                Nillkin 3D CP+ MAX Full coverage Anti-explosion Tempered Glass For Samsung Galaxy Note 20 Ultra - Black                            ",https://2b.com.eg/en/nillkin-3d-cp-max-full-coverage-anti-explosion-tempered-glass-for-samsung-galaxy-note-20-ultra.html,Accessories
"
                                2B (CV878) HDMI Splitter 1 to 2 automatic detection with Power Adapter an Led Indicator for Running Port                            ",https://2b.com.eg/en/hdmi-splitter-1-to-2-automatic-detection-with-power-adapter-an-led-indicator-for-running-port.html,Accessories
"
                                JBL Partybox 310 - Black                            ",https://2b.com.eg/en/jbl-partybox-310-black.html,Accessories
"
                                Xiaomi Portable Mouse - Silver                            ",https://2b.com.eg/en/xiaomi-portable-mouse-silver.html,Accessories
"
                                Xiaomi Redmi Power Bank 10000 - Black                            ",https://2b.com.eg/en/xiaomi-power-bank-10000-black.html,Accessories
"
                                Xiaomi Redmi Power Bank 10000 - White                            ",https://2b.com.eg/en/xiaomi-power-bank-10000-white.html,Accessories
"
                                Xiaomi USB Type-C Cable - 150cm                            ",https://2b.com.eg/en/xiaomi-usb-type-c-cable-150cm.html,Accessories
"
                                F&D Subwoofer Bluetooth T-200X - 6924053404872                            ",https://2b.com.eg/en/f-d-subwoofer-bluetooth-t-200x-6924053404872.html,Accessories
"
                                Philips 5×1 Bluetooth Speakers SPA8000B - 4895185624129 - Black                            ",https://2b.com.eg/en/philips-5-1-bluetooth-speakers-spa8000b-4895185624129-black.html,Accessories
"
                                Spirit Of Gamer XG700 Adapter Combo RGB Keyboard + Mouse - Keyboard Mechanical Single Hand – Mouse 7 Buttons                             ",https://2b.com.eg/en/spirit-of-gamer-xg700-adapter-combo-rgb-keyboard-mouse.html,Accessories
"
                                Lenovo 300 USB  Wired Combo Arabic 253 - GX30M39607                            ",https://2b.com.eg/en/lenovo-300-usb-wired-combo-arabic-253-gx30m39607.html,Accessories
"
                                Microsoft Natural Ergonomic Keyboard 4000 USB Port English CD - B2M-00006                            ",https://2b.com.eg/en/microsoft-natural-ergonomic-keyboard-4000-usb-port-english-cd-b2m-00006.html,Accessories
"
                                Microsoft Wireless Mobile Mouse 4000 BlueTrack - D5D-00133                            ",https://2b.com.eg/en/microsoft-wireless-mobile-mouse-4000-bluetrack-d5d-00133.html,Accessories
"
                                Microsoft Sculpt Ergonomic Mouse for Business - L6V-00004                            ",https://2b.com.eg/en/microsoft-sculpt-ergonomic-mouse-for-business-l6v-00004.html,Accessories
"
                                L'avvento (BG794) Laptop Trolley Backpack Bag Up to 15.6"" - Black                            ",https://2b.com.eg/en/l-avvento-bg794-laptop-trolley-backpack-bag-up-to-15-6-black.html,Accessories
"
                                Huawei FreeBuds Pro - Silver Frost                            ",https://2b.com.eg/en/huawei-freebuds-pro-silver-frost.html,Accessories
"
                                Huawei FreeBuds Studio - Black                            ",https://2b.com.eg/en/huawei-freebuds-studio-black.html,Accessories
"
                                Huawei FreeBuds Pro - Carbon Black                            ",https://2b.com.eg/en/huawei-freebuds-pro-black.html,Accessories
"
                                Huawei FreeBuds Pro - Ceramic White                            ",https://2b.com.eg/en/huawei-freebuds-pro-white.html,Accessories
"
                                2B (DC053) USB2.0 to MINI USB2.0 5 pin shild Gold Plated                            ",https://2b.com.eg/en/usb2-0-to-mini-usb2-0-5-pin-shild-gold-plated.html,Accessories
"
                                L’avvento Laptop Backpack, Made by High Quality Nylon Material with L’avvento Zipper Puller, Blue + Free 5 Face Masks (FM001)                            ",https://2b.com.eg/en/l-avvento-bg15l-laptop-backpack-with-zipper-puller-blue.html,Accessories
"
                                Philips Speakers Bluetooth MMS2200B - Black                            ",https://2b.com.eg/en/philips-speakers-bluetooth-mms2200b-4895185652757.html,Accessories
"
                                Philips Speakers Bluetooth MMS2180B - Black                            ",https://2b.com.eg/en/philips-speakers-blutooth-mms2180b-4895185652535.html,Accessories
"
                                Samsung TV Sound Bar AV Receiver HW-T400/EG - Black                            ",https://2b.com.eg/en/samsung-tv-sound-bar-av-receiver-hw-t400-eg.html,Accessories
"
                                Manhattan 179881 Stereo USB Headset Wired Lightweight Over-ear - Black                            ",https://2b.com.eg/en/manhattan-179881-stereo-usb-headset-lightweight-over-ear-black.html,Accessories
"
                                Avantree AS90 Aria Wireless Stereo Active Noise Cancellation Headphones USB-C Version - Black                            ",https://2b.com.eg/en/avantree-as90-aria-wireless-stereo-active-noise-cancellation-headphones-usb-c-version-black.html,Accessories
"
                                Lenovo Legion Gaming Cloth Mouse Pad - GXY0K07130 - Black                            ",https://2b.com.eg/en/lenovo-legion-gaming-cloth-mouse-pad-gxy0k07130-black.html,Accessories
"
                                Avantree TWS115 Bluetooth 5.0 True Wireless Stereo Earbuds Wireless charging - Black                            ",https://2b.com.eg/en/avantree-tws115-bluetooth-5-0-true-wireless-stereo-earbuds-wireless-charging-black.html,Accessories
"
                                Devia EC082 Smart Series Cable for Type-C Charging & Sync 5V 2.1A - 1M - Black                            ",https://2b.com.eg/en/devia-ec082-smart-series-cable-for-type-c-charging-sync-5v-2-1a-1m-black.html,Accessories
"
                                Manhattan 393850 Hi-Speed USB Extension Cable A Male / A Female - 3M (10 ft.) - Black                            ",https://2b.com.eg/en/manhattan-393850-hi-speed-usb-extension-cable-a-male-a-female-3-10-ft-black.html,Accessories
"
                                Manhattan 164429 Stereo Headset Lightweight design with Microphone - Black                            ",https://2b.com.eg/en/manhattan-164429-stereo-headset-lightweight-design-with-microphone-black.html,Accessories
"
                                Manhattan 354318 SuperSpeed Cable USB 3.0 - Type-A Male to Micro-B Male 0.5 m (1.5 ft.) - Blue                            ",https://2b.com.eg/en/manhattan-354318-superspeed-usb-micro-b-device-cable-usb-3-0-type-a-male-to-micro-b-male-0-5-m-1-5-ft-blue.html,Accessories
"
                                Manhattan 337779 Hi-Speed USB Printer Cable  A Male / B Male 5M (15 ft.) - Black                            ",https://2b.com.eg/en/manhattan-337779-hi-speed-usb-printer-cable-a-male-b-male-5m-15-ft-black.html,Accessories
"
                                Manhattan 333382 Hi-Speed USB Printer Cable A Male / B Male 3M (10 ft.) - Black                            ",https://2b.com.eg/en/manhattan-333382-hi-speed-usb-printer-cable-a-male-b-male-3m-10-ft-black.html,Accessories
"
                                Devia EC303 Gracious Series Data Cable For Type-C - 1M - Black                            ",https://2b.com.eg/en/devia-ec303-gracious-series-data-cable-for-type-c-1m-black.html,Accessories
"
                                2B (SP864) Subwoofer 2.1 (30W + 10*2W) AUX, USB, Bluetooth with Remote Control - Black                            ",https://2b.com.eg/en/2b-sp864-subwoofer-2-1-30w-10-2w-aux-usb-bt-with-remote-control-black.html,Accessories
"
                                Devia EC082 Smart Series Cable for Type-C Charging & Sync 5V 2.1A - 1M - White                            ",https://2b.com.eg/en/devia-ec082-smart-series-cable-for-type-c-charging-sync-5v-2-1a-1m-black-1.html,Accessories
"
                                Devia EC306 Shark series supercharge USB to Type-C Cable 5A - 1.5M - White                            ",https://2b.com.eg/en/devia-ec306-shark-series-supercharge-usb-to-type-c-cable-5a-1-5m-white.html,Accessories
"
                                2B (SP865) Subwoofer 4.1 150W RMS AUX, USB, Bluetooth with Remote Control - Black                            ",https://2b.com.eg/en/2b-sp865-subwoofer-4-1-150w-rms-aux-usb-bluetooth-with-remote-control-black.html,Accessories
"
                                DEVIA EC018 Smart Series Micro Cable V2, Charging & Sync - 1M - Black                            ",https://2b.com.eg/en/devia-ec081-smart-series-cable-for-type-c-1m-black.html,Accessories
"
                                2B (SP866) Subwoofer 4.1 (30W + 7.5*4W)  AUX, USB, Bluetooth with Remote Control - Black                            ",https://2b.com.eg/en/2b-sp866-subwoofer-4-1-30w-7-5-4w-aux-usb-bluetooth-with-remote-control-black.html,Accessories
"
                                Nikon Digital Camera 24 megapixels Lens AF-P 18-55 VR-Nikon + 70-300 Bundle                            ",https://2b.com.eg/en/nikon-digital-camera-24-megapixels-lens-af-p-18-55-vr-nikon-70-300-bundle.html,Accessories
"
                                2B (CM663) Business Series HD Webcam - 1280x1080 - With Microphone and light sensors - Black                            ",https://2b.com.eg/en/2b-cm663-business-series-hd-web-cam-1280x720-with-microphone-and-light-sensors-black.html,Accessories
"
                                Targus Classic Backpack - 15.6"" - CN600 - Black                            ",https://2b.com.eg/en/targus-classic-backpack-15-6-cn600-black.html,Accessories
"
                                Amazfit Bip U Pro - Black                            ",https://2b.com.eg/en/amazfit-bip-u-pro-black.html,Accessories
"
                                Huawei Watch G2 Charger                            ",https://2b.com.eg/en/huawei-watch-g2-charger.html,Accessories
"
                                2B (PW005) Ecstasy Gaming Power Supply 850W 80plus Gold, Full Voltage, Full Modular                            ",https://2b.com.eg/en/2b-pw005-ecstasy-gaming-power-supply-850w-80plus-gold-full-voltage-full-modular.html,Accessories
"
                                2B (FA021) Ecstasy Gaming AIO Cooling 360X ARGB                            ",https://2b.com.eg/en/2b-fa021-ecstasy-gaming-aio-cooling-360x-argb.html,Accessories
"
                                2B (FA026) Ecstasy Gaming Triple Fan Case - 3Pcs ARGB                            ",https://2b.com.eg/en/2b-fa026-ecstasy-gaming-triple-fan-case-3pcs-argb.html,Accessories
"
                                Xiaomi Mi Band 6 - Black                            ",https://2b.com.eg/en/xiaomi-mi-band-6-black.html,Accessories
"
                                Huawei Watch Fit Elegant - Black                             ",https://2b.com.eg/en/huawei-watch-fit-elegant-black-1.html,Accessories
"
                                OPPO Band - Black                            ",https://2b.com.eg/en/oppo-band-black.html,Accessories
"
                                Samsung Level U2 Wireless Earphone - Black                            ",https://2b.com.eg/en/samsung-level-u2-wireless-earphone.html,Accessories
"
                                White Shark Gaming Headset GH-2044 WOLF - Black                            ",https://2b.com.eg/en/white-shark-gaming-headset-gh-2044-wolf-black.html,Accessories
"
                                Ceramic Screen Protector For Galaxy S20 Fe - Black                            ",https://2b.com.eg/en/ceramic-screen-protector-for-galaxy-s20-fe-black.html,Accessories
"
                                Glass Screen Protector For Oppo Reno5 - Black                            ",https://2b.com.eg/en/glass-screen-protector-for-oppo-reno5-black.html,Accessories
"
                                Glass Screen Protector For Samsung Galaxy A52- Black                            ",https://2b.com.eg/en/glass-screen-protector-for-samsung-galaxy-a52-black.html,Accessories
"
                                Glass Screen Protector For Oppo A15 / A15S - Black                            ",https://2b.com.eg/en/glass-screen-protector-oppo-a15-a15s-black.html,Accessories
"
                                Mobile Phone Heat Sink Cooler Cool Portable Auxiliary External Equipment - Black                            ",https://2b.com.eg/en/mobile-phone-heat-sink-cooler-cool-portable-auxiliary-external-equipment-black.html,Accessories
"
                                Mobile Phone Cooling Fan Universal USB Game Cooler System Gamepad Holder - Black                            ",https://2b.com.eg/en/mobile-phone-cooling-fan-universal-usb-game-cooler-system-gamepad-holder-black.html,Accessories
"
                                Magnetic Wireless Car Charger 15W Fast Charging Air Vent Phone Holder for iPhone 12                            ",https://2b.com.eg/en/magnetic-wireless-car-charger-15w-fast-charging-air-vent-phone-holder-for-iphone-12.html,Accessories
"
                                Devia Shark series shockproof Case  for iPhone 12/iPhone 12 Pro (6.1) - Black                            ",https://2b.com.eg/en/devia-shark-series-shockproof-case-for-iphone-12-iphone-12-pro-6-1-black.html,Accessories
"
                                Devia Shark series shockproof Case  for iPhone 12 Pro Max (6.7) - Black                            ",https://2b.com.eg/en/devia-shark-series-shockproof-case-for-iphone-12-pro-max-6-7-black.html,Accessories
"
                                Devia Guardian PD 20W PowerBank 10000mah - Black                            ",https://2b.com.eg/en/devia-guardian-pd-20w-powerbank-10000mah-black.html,Accessories
"
                                Devia Guardian PD 20W PowerBank 10000mah - White                            ",https://2b.com.eg/en/devia-guardian-pd-20w-powerbank-10000mah-white.html,Accessories
"
                                Devia Titan series magnet car mount - Black                            ",https://2b.com.eg/en/devia-titan-series-magnet-car-mount-black.html,Accessories
"
                                Devia Ultra-thin Apple MacBook Air 13.3/ pro 13.3 2020 Bracket Bag -  Black                            ",https://2b.com.eg/en/devia-ultra-thin-apple-macbook-air-13-3-pro-13-3-2020-bracket-bag-black.html,Accessories
"
                                Devia Goblet series Sucker  Car Mount Holder - Black                            ",https://2b.com.eg/en/devia-goblet-series-sucker-car-mount-holder-black.html,Accessories
"
                                DEVIA Extreme Speed GaN PD+QC 4.0 Mini Quick Charger 65W (EU) - White                            ",https://2b.com.eg/en/devia-extreme-speed-gan-pd-qc-4-0-mini-quick-charger-65w-eu-white.html,Accessories
"
                                Devia Gracious Series PD Cable for Lightning 5V, 3A -1.5M - Black                            ",https://2b.com.eg/en/devia-gracious-series-pd-cable-for-lightning-5v-3a-1-5m-black.html,Accessories
"
                                Manhattan 175517 Stereo Headset Easily adjustable with flexible microphone boom                            ",https://2b.com.eg/en/manhattan-175517-stereo-headset-easily-adjustable-with-flexible-microphone-boom.html,Accessories
"
                                Xiaomi Watch BHR4583GL - Navy Blue                            ",https://2b.com.eg/en/xiaomi-watch-bhr4583gl-navy-blue.html,Accessories
"
                                Iconz XTW3 Earbuds - Black*Silver                            ",https://2b.com.eg/en/iconz-xtw3-earbuds-black-silver.html,Accessories
"
                                Iconz XTW3 Earbuds - White*Silver                            ",https://2b.com.eg/en/iconz-xtw3-earbuds-white-silver.html,Accessories
"
                                L'avvento (HP15R) Wireless  Bluetooth 5.0 Headphone - Red                            ",https://2b.com.eg/en/l-avvento-wireless-bluetooth-5-0-headphone-red.html,Accessories
